Molecular weight,Acceptors,Donors,LogP,Molecular Refractivity,Wiener index,Ids,PD_amide,PD_positive,PD_neutral,PD_heteroatom,PD_OH,PA_amide,PA_negative,PA_neutral,PA_aromatic,Free energy,P_logp,P_MR
335.07937251600003,3.0,2.0,3.287300000000002,92.13110000000002,1316.0,1no6,14.0,7.0,2.0,1.0,4.0,11.0,5.0,5.0,3.0,-6.0099537558061,-0.7047699999999996,30.523766666666667
469.1453609640001,8.0,4.0,1.0970999999999993,118.81290000000004,3634.0,1nwl,14.0,8.0,2.0,1.0,3.0,12.0,5.0,5.0,3.0,-3.25408683672095,-0.7400307692307687,32.284957692307685
688.3704753600899,6.0,6.0,2.249600000000005,188.71869999999956,10680.0,1lzq,27.0,7.0,0.0,0.0,3.0,28.0,12.0,6.0,0.0,-11.4328690870358,-0.5858294117647056,28.958501960784307
319.15533764809004,2.0,4.0,2.1180700000000003,95.9514,1710.0,1owh,21.0,5.0,3.0,0.0,5.0,18.0,6.0,7.0,8.0,-10.084356738636826,-0.5206916666666666,31.061999999999998
524.1365057999999,6.0,3.0,5.3333000000000075,131.6269000000001,5200.0,1o1s,16.0,15.0,4.0,2.0,9.0,11.0,4.0,9.0,15.0,-9.964215758990782,-0.4092382978723404,36.13208510638298
232.069536104,6.0,5.0,-4.271899999999997,47.670900000000024,374.0,1ps3,6.0,10.0,3.0,1.0,4.0,8.0,9.0,7.0,8.0,-3.1133852188096953,-0.48117199999999977,36.523252
483.20268176408996,6.0,3.0,2.8187000000000006,135.69339999999988,2937.0,1nvq,24.0,2.0,2.0,0.0,3.0,22.0,9.0,7.0,2.0,-11.24829554960954,-0.4195682926829265,31.55933902439024
259.132076784,4.0,2.0,1.1481999999999999,71.63070000000003,783.0,1ndw,13.0,6.0,4.0,0.0,3.0,11.0,9.0,5.0,7.0,-7.1280104585751385,-0.34727575757575746,34.60984545454545
427.02941494000015,11.0,6.0,-1.7459999999999998,84.5654,1785.0,1o0f,14.0,8.0,6.0,0.0,0.0,8.0,9.0,7.0,6.0,-7.2259950061538625,-0.7820608695652167,32.629495652173915
383.1877806480899,3.0,4.0,2.4965,105.42230000000002,2114.0,1o2r,25.0,4.0,2.0,0.0,6.0,22.0,3.0,5.0,6.0,-7.108275297776724,-0.5518305555555555,30.61217222222222
310.14964314809,8.0,7.0,-5.282099999999993,66.88220000000003,894.0,1ocq,6.0,8.0,3.0,2.0,7.0,7.0,7.0,6.0,7.0,-7.070675361589108,-0.6290939393939391,32.57687878787879
289.1215121,2.0,3.0,3.376170000000002,89.3593,1318.0,1owe,17.0,6.0,3.0,0.0,5.0,17.0,5.0,6.0,8.0,-8.451368304847877,-0.5456235294117645,30.22464705882353
309.147726848,4.0,2.0,2.3014,89.13670000000002,1277.0,1ndy,10.0,6.0,4.0,1.0,3.0,11.0,10.0,6.0,7.0,-8.407094438955545,-0.3456428571428569,35.43756
106.04986953609,2.0,3.0,-2.3261999999999996,21.397699999999997,46.0,1pb8,11.0,5.0,2.0,1.0,3.0,8.0,4.0,3.0,2.0,-7.02511442523652,-0.5127599999999998,32.566447999999994
324.035866626,8.0,5.0,-2.7348999999999983,65.24240000000002,872.0,1o0m,9.0,8.0,4.0,0.0,2.0,8.0,5.0,4.0,5.0,-7.018406138158866,-0.5857999999999994,34.73749545454546
499.23318778800007,8.0,3.0,3.0184000000000015,141.0873999999999,5233.0,1ndz,18.0,7.0,5.0,0.0,5.0,17.0,11.0,6.0,8.0,-11.059770940787368,-0.36617659574468064,34.34174893617021
467.20776714409004,5.0,2.0,3.3278000000000016,134.4376,2737.0,1nvr,23.0,3.0,3.0,0.0,3.0,19.0,10.0,8.0,3.0,-11.052132125124512,-0.4478166666666664,30.799563888888883
217.07726434,3.0,2.0,0.6279000000000001,55.38780000000003,297.0,1m2x,5.0,10.0,4.0,1.0,2.0,3.0,6.0,4.0,9.0,-5.663673067021629,-0.6404823529411762,34.55799411764706
567.0301581599999,8.0,2.0,5.434500000000003,142.2073999999999,4317.0,1mq6,22.0,6.0,1.0,1.0,3.0,22.0,6.0,6.0,3.0,-15.205585692388954,-0.5769432432432429,32.136829729729726
546.2863518120901,4.0,3.0,5.679370000000004,166.45029999999963,6801.0,1lpg,27.0,7.0,2.0,1.0,4.0,27.0,6.0,5.0,5.0,-9.659395581091838,-0.6158288888888886,31.89839333333333
324.03586662600003,8.0,5.0,-2.7348999999999988,65.24240000000003,896.0,1o0n,9.0,8.0,4.0,0.0,2.0,9.0,5.0,4.0,5.0,-5.570004455934412,-0.53997619047619,34.22394761904762
112.027277368,2.0,2.0,-0.9368000000000005,27.683400000000002,61.0,1ui0,13.0,2.0,2.0,0.0,0.0,10.0,5.0,3.0,2.0,-9.617589981301176,-0.49951199999999973,28.974791999999997
263.10050188400004,7.0,5.0,-3.308599999999997,56.266900000000035,605.0,1od8,2.0,8.0,7.0,3.0,1.0,4.0,10.0,7.0,6.0,-6.947752857640387,-0.8028130434782604,36.04866521739132
518.1900451599998,9.0,5.0,1.370399999999999,129.73130000000006,5536.0,1qxk,19.0,15.0,3.0,1.0,3.0,18.0,7.0,7.0,5.0,-6.878025300531808,-0.6707595238095235,32.87498333333333
522.1575941039999,6.0,1.0,5.093200000000005,130.3223,3148.0,1sr7,25.0,4.0,2.0,0.0,2.0,21.0,2.0,3.0,2.0,-13.763404732902762,-0.16808163265306109,34.53031224489795
108.08077574008999,0.0,1.0,0.4284999999999997,33.0341,64.0,1utj,17.0,1.0,1.0,0.0,4.0,16.0,4.0,5.0,3.0,-5.236652776965858,-0.6458639999999999,29.648708000000003
495.244329664,6.0,3.0,6.950720000000007,141.6289999999999,3755.0,1os5,14.0,8.0,1.0,1.0,2.0,16.0,0.0,1.0,3.0,-9.342721061287566,-0.20310999999999987,34.98783666666667
125.971809826,2.0,3.0,-0.1579000000000001,20.0689,42.0,1nki,3.0,8.0,2.0,0.0,7.0,1.0,3.0,6.0,8.0,-9.131569494475837,-0.5102818181818181,38.4689090909091
412.29774513999996,3.0,3.0,5.090600000000006,121.76040000000006,2653.0,1s19,23.0,8.0,3.0,1.0,6.0,24.0,0.0,3.0,8.0,-12.961513700522017,-0.2727196078431371,35.49669803921568
108.08077574008999,0.0,1.0,0.4284999999999997,33.0341,64.0,1utn,17.0,2.0,2.0,0.0,4.0,17.0,4.0,4.0,4.0,-4.762089105421881,-0.6979319999999997,29.085812
166.110613068,3.0,0.0,1.6837,47.12600000000003,201.0,1qy1,11.0,0.0,1.0,0.0,2.0,14.0,1.0,2.0,1.0,-8.891534150475804,-0.11714545454545444,35.35115454545454
284.177630008,2.0,1.0,3.7194000000000034,82.66880000000003,822.0,1xow,20.0,4.0,2.0,1.0,1.0,15.0,2.0,2.0,1.0,-12.655297844177019,-0.21911538461538443,34.49791794871795
443.0243295600001,12.0,7.0,-2.4527,87.39109999999998,2115.0,1tq4,19.0,3.0,2.0,0.0,8.0,17.0,6.0,4.0,0.0,-8.442984215070874,-0.8967666666666663,28.0482
490.23512740818006,5.0,3.0,0.07242000000000415,127.70190000000005,3398.0,1uho,19.0,7.0,6.0,0.0,2.0,18.0,7.0,7.0,9.0,-12.570582144741742,-0.3519658536585364,33.17103170731706
674.313622924,10.0,8.0,-6.128300000000008,160.92039999999974,8335.0,1w9u,16.0,5.0,0.0,2.0,8.0,9.0,11.0,9.0,4.0,-8.303529100853716,-0.3980027027027025,36.80004054054054
684.2755061,10.0,8.0,-1.6453999999999915,171.52599999999967,9584.0,1t7d,12.0,2.0,1.0,0.0,3.0,10.0,5.0,4.0,2.0,-8.215412489315959,-0.06931999999999988,36.296364
122.09642580408999,0.0,1.0,0.47100000000000003,37.90109999999999,94.0,1utm,15.0,3.0,2.0,0.0,3.0,13.0,4.0,3.0,4.0,-4.10620361407427,-0.6723478260869564,29.490760869565218
153.042593084,3.0,3.0,0.6726000000000001,39.478500000000004,146.0,1u1w,16.0,4.0,3.0,0.0,5.0,12.0,5.0,4.0,5.0,-7.979590686235092,-0.6661906249999997,29.889796875000002
152.094963004,3.0,0.0,1.6086,42.67300000000002,150.0,1qy2,9.0,0.0,1.0,0.0,2.0,10.0,1.0,2.0,1.0,-7.830812544692796,-0.11452999999999987,35.226929999999996
425.0444196280899,8.0,4.0,0.8417399999999999,92.14480000000003,1952.0,1v11,17.0,10.0,6.0,0.0,3.0,14.0,16.0,11.0,6.0,-5.424766417357781,-0.6427795454545451,32.177606818181815
316.10929274,5.0,2.0,0.8472999999999994,76.52000000000002,940.0,1rmz,17.0,7.0,3.0,0.0,2.0,17.0,2.0,1.0,7.0,-10.9050430004198,-0.18737599999999982,34.187976000000006
304.240230264,1.0,1.0,6.2167000000000066,96.03980000000006,1752.0,1vyg,21.0,10.0,2.0,0.0,8.0,18.0,5.0,5.0,2.0,-10.9050430004198,-0.6330217391304344,32.40785869565217
415.21285252409,3.0,3.0,2.181,121.16310000000003,2552.0,1xws,16.0,3.0,1.0,0.0,0.0,16.0,10.0,5.0,0.0,-10.9050430004198,-0.35926857142857116,32.022568571428565
425.0444196280899,8.0,4.0,0.8417399999999999,92.14480000000003,1952.0,1v1m,17.0,13.0,5.0,0.0,3.0,14.0,16.0,11.0,6.0,-5.369782430323806,-0.6647409090909088,32.728443181818186
543.2163194839998,15.0,9.0,-5.747499999999988,116.22910000000005,3934.0,1uz8,11.0,1.0,4.0,3.0,6.0,9.0,8.0,9.0,4.0,-6.759228248818214,-0.4721777777777777,36.11113703703704
425.0444196280899,8.0,4.0,0.8417399999999999,92.14480000000003,1952.0,1v16,17.0,10.0,5.0,0.0,3.0,14.0,16.0,11.0,5.0,-5.275737268815752,-0.6647409090909088,32.728443181818186
478.1674763119999,7.0,0.0,4.875200000000005,132.52839999999998,3811.0,1rd4,14.0,2.0,0.0,0.0,3.0,17.0,3.0,4.0,2.0,-10.547287948042628,-0.0878894736842103,35.31825263157894
186.03482732609,2.0,3.0,-0.5148,41.719200000000015,130.0,1pfu,11.0,3.0,2.0,1.0,1.0,10.0,2.0,2.0,4.0,-3.7094136245433673,-0.2806043478260869,32.644082608695655
297.10158782409,5.0,5.0,-1.6772999999999982,75.56439999999999,774.0,1q1g,17.0,10.0,2.0,1.0,4.0,18.0,7.0,6.0,6.0,-11.680168325850188,-0.4468418604651161,31.8404
271.04404962800004,7.0,3.0,0.3603999999999999,61.88310000000001,712.0,1oau,9.0,6.0,2.0,3.0,2.0,6.0,0.0,2.0,4.0,-10.494699869528311,-0.35164999999999974,37.38065000000001
559.0716736759997,17.0,8.0,-3.2826999999999993,111.19199999999998,4570.0,1szd,22.0,5.0,2.0,0.0,5.0,15.0,10.0,6.0,2.0,-6.182085889287699,-0.537157894736842,31.568794736842097
348.208930136,1.0,1.0,6.294300000000006,108.67430000000006,1758.0,1xap,25.0,4.0,0.0,0.0,1.0,25.0,1.0,1.0,0.0,-11.857830244580787,-0.2334439999999998,33.474993999999995
136.11207586809,0.0,1.0,0.8611,42.51810000000001,133.0,1utl,15.0,2.0,1.0,0.0,3.0,14.0,4.0,3.0,3.0,-3.363177448710533,-0.645864,29.648707999999996
319.999073596,6.0,3.0,1.1199000000000001,72.89320000000001,906.0,1oar,9.0,6.0,2.0,3.0,2.0,10.0,1.0,3.0,4.0,-10.084356738636826,-0.3727083333333332,36.49481666666667
282.061612188,3.0,2.0,3.542200000000001,65.92300000000002,828.0,1td7,10.0,2.0,0.0,1.0,1.0,11.0,1.0,2.0,2.0,-5.952151781824261,-0.22868095238095223,36.09717142857143
163.12297490009,1.0,1.0,0.4311999999999996,47.96570000000003,191.0,1uw6,14.0,1.0,0.0,2.0,4.0,11.0,1.0,4.0,3.0,-10.01200390006407,-0.4327533333333332,34.891363333333324
309.06709358,5.0,1.0,1.6441999999999999,77.47820000000002,897.0,1ttm,7.0,7.0,4.0,0.0,3.0,7.0,3.0,3.0,8.0,-10.014629181528246,-0.19147037037037026,34.55866296296296
152.047344116,2.0,1.0,1.3934,39.953300000000006,162.0,1sv3,8.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,-5.92523805637082,-0.18779999999999997,33.23110476190477
150.07608428409,4.0,4.0,-3.4222999999999986,30.76479999999999,113.0,1w3j,3.0,5.0,5.0,3.0,1.0,2.0,10.0,8.0,4.0,-8.60837911069603,-0.4027999999999996,37.69453333333333
118.08625504409,1.0,1.0,-0.2228000000000001,30.535199999999985,66.0,1r9l,7.0,3.0,2.0,3.0,3.0,7.0,3.0,4.0,5.0,-7.358095988531875,-0.2276958333333333,36.56737916666666
122.09642580408999,0.0,1.0,0.47100000000000003,37.90109999999999,94.0,1uto,16.0,3.0,2.0,0.0,5.0,14.0,4.0,5.0,5.0,-3.099878929572122,-0.6550833333333331,29.07177916666667
427.02941494000015,12.0,6.0,-1.7460000000000007,84.5654,1925.0,2bfr,25.0,0.0,0.0,0.0,5.0,19.0,4.0,4.0,2.0,-7.155741460561103,-0.4744333333333333,28.541475000000005
180.042258736,3.0,1.0,1.3100999999999998,44.71030000000002,246.0,1oxr,8.0,2.0,0.0,1.0,1.0,10.0,2.0,2.0,2.0,-7.0798538400184,-0.20318999999999984,36.27908000000001
118.08625504409,1.0,1.0,-0.2228000000000001,30.535199999999985,66.0,1sw2,9.0,5.0,1.0,0.0,7.0,6.0,12.0,10.0,5.0,-9.84432139463679,-0.5182107142857141,34.91348571428572
331.090331124,9.0,5.0,-1.7342000000000009,73.41440000000001,1190.0,1pzi,10.0,5.0,4.0,1.0,2.0,10.0,6.0,6.0,5.0,-5.754930269479367,-0.6943818181818177,34.22283636363637
324.1473924999999,3.0,1.0,3.4934000000000034,92.53580000000005,1259.0,1q7a,16.0,3.0,1.0,1.0,2.0,15.0,3.0,3.0,3.0,-9.806114590123348,-0.32399259259259244,33.21874444444445
147.11280414009,2.0,1.0,-0.2121000000000003,38.434799999999996,139.0,1uv6,14.0,2.0,0.0,2.0,5.0,8.0,0.0,4.0,4.0,-6.9800690662887535,-0.30274166666666663,36.568666666666665
348.04710000600005,9.0,5.0,-2.1519000000000004,72.0684,1191.0,1p19,16.0,3.0,0.0,0.0,2.0,12.0,8.0,4.0,0.0,-5.608789103343903,-0.4033241379310342,31.92600689655172
267.10878138009,5.0,6.0,-3.047999999999999,64.26820000000001,657.0,1nw4,15.0,9.0,2.0,1.0,3.0,16.0,6.0,5.0,5.0,-12.357460526195148,-0.4241447368421051,32.28846315789473
282.255880328,1.0,1.0,6.1085000000000065,87.08780000000007,1313.0,1vyf,12.0,10.0,1.0,0.0,8.0,12.0,4.0,4.0,2.0,-10.967416425689233,-0.5533135135135132,33.52844054054054
440.03205779599983,10.0,4.0,0.7159399999999998,96.20980000000002,2102.0,1rp7,20.0,12.0,6.0,0.0,6.0,14.0,17.0,13.0,9.0,-11.617794900580755,-0.7126651162790694,31.403360465116272
250.12851378009,6.0,5.0,-3.861399999999995,54.91660000000004,520.0,1v0l,2.0,8.0,7.0,3.0,1.0,4.0,10.0,7.0,6.0,-10.295508305448555,-0.8028130434782604,36.04866521739132
263.117095416,4.0,3.0,2.657469999999999,80.27880000000002,936.0,1sqo,20.0,7.0,2.0,0.0,5.0,20.0,3.0,4.0,5.0,-10.163407323070542,-0.6395647058823526,30.190138235294118
347.0630844180001,10.0,5.0,-1.8630000000000007,73.6551,1191.0,1ua4,21.0,8.0,3.0,0.0,5.0,18.0,10.0,8.0,4.0,-5.754930269479367,-0.5939210526315786,31.144163157894738
810.3237634720901,23.0,17.0,-11.686600000000022,169.18219999999985,14124.0,1xd0,21.0,13.0,7.0,2.0,3.0,16.0,13.0,10.0,11.0,-9.712220412258779,-0.49008043478260854,32.53158043478261
313.0997311,7.0,3.0,3.3994200000000014,88.81320000000001,1138.0,1pxn,18.0,5.0,3.0,0.0,0.0,14.0,5.0,3.0,3.0,-9.753064192179055,-0.31832580645161246,33.66283548387097
573.2443467279999,7.0,3.0,3.1484000000000014,152.39859999999973,5261.0,1sb1,21.0,7.0,2.0,2.0,4.0,20.0,9.0,6.0,4.0,-9.395771459231861,-0.5684093023255812,33.77607209302325
364.04201462599997,9.0,6.0,-2.8585999999999987,74.8941,1330.0,1pkx,22.0,3.0,0.0,0.0,6.0,21.0,4.0,3.0,1.0,-9.433978263745304,-0.4780526315789469,30.459199999999992
292.084792244,3.0,2.0,2.5611000000000006,84.36950000000002,911.0,1om1,18.0,1.0,2.0,0.0,2.0,15.0,7.0,6.0,1.0,-9.22778070073852,-0.4842249999999997,34.3096125
733.295907196,9.0,8.0,0.7970000000000035,188.5755999999997,12278.0,1nh0,26.0,4.0,0.0,0.0,2.0,26.0,12.0,6.0,0.0,-13.283334044902697,-0.44958076923076895,29.506642307692303
522.972901842,15.0,6.0,-1.3421000000000007,102.01689999999999,2891.0,1wc1,18.0,6.0,1.0,0.0,2.0,13.0,9.0,4.0,0.0,-5.452521500209899,-0.5271114285714282,31.985151428571427
416.32904526799996,3.0,3.0,5.704700000000007,124.03840000000007,2717.0,1rjk,23.0,8.0,3.0,1.0,8.0,22.0,1.0,6.0,10.0,-13.63130375052475,-0.2661230769230768,34.52737115384615
325.13611660800007,6.0,1.0,4.0265400000000025,96.66570000000003,1315.0,1pxp,20.0,3.0,1.0,0.0,0.0,14.0,6.0,4.0,1.0,-9.075145868031676,-0.35334848484848447,32.918475757575756
467.20776714409,5.0,2.0,3.3278000000000016,134.43759999999995,2737.0,1xjd,28.0,1.0,1.0,0.0,3.0,25.0,9.0,6.0,1.0,-12.924501649189068,-0.30029767441860444,32.68372790697674
176.069810876,4.0,3.0,0.08750000000000008,51.18849999999998,226.0,1r5y,16.0,1.0,1.0,0.0,3.0,13.0,8.0,7.0,3.0,-8.800276948018068,-0.5362892857142855,30.005885714285714
328.14443861609,1.0,4.0,2.671900000000001,101.05729999999998,1521.0,1o5a,23.0,3.0,2.0,0.0,5.0,21.0,6.0,7.0,7.0,-8.75159199386178,-0.47230285714285714,31.83028571428571
474.1817311240899,14.0,10.0,-7.773899999999999,96.03160000000001,2940.0,1w3l,7.0,10.0,5.0,2.0,8.0,9.0,7.0,7.0,10.0,-8.565906719019596,-0.6290939393939391,32.57687878787879
238.087494676,6.0,4.0,-1.0721000000000003,56.49420000000004,354.0,1px4,4.0,5.0,6.0,2.0,2.0,5.0,11.0,9.0,7.0,-4.401749708470189,-0.544161538461538,37.049926923076924
214.02423932200003,5.0,4.0,-1.7837000000000003,39.749700000000004,260.0,1phw,9.0,8.0,3.0,0.0,0.0,9.0,6.0,4.0,2.0,-4.499734256048913,-0.6637258064516126,32.99958064516129
224.13935323609,4.0,1.0,0.2755999999999994,57.142900000000026,444.0,1wm1,14.0,7.0,2.0,1.0,5.0,15.0,4.0,4.0,6.0,-8.589125381206337,-0.3888805555555554,33.642516666666666
412.1880347440901,5.0,5.0,2.65167,121.2661,3072.0,1sqa,20.0,9.0,3.0,0.0,6.0,21.0,5.0,6.0,8.0,-12.55117056963053,-0.5518999999999998,31.14184285714285
349.13288795208996,4.0,3.0,-0.03032999999999908,92.59930000000003,1417.0,1sqt,19.0,7.0,2.0,0.0,5.0,19.0,3.0,4.0,5.0,-8.452307242396012,-0.6169457142857141,29.844517142857143
498.14923940399996,5.0,0.0,3.6377000000000024,133.47079999999994,4022.0,1v2k,22.0,3.0,2.0,1.0,4.0,19.0,4.0,4.0,5.0,-8.433805736641583,-0.561822857142857,30.731734285714285
479.24195973209,4.0,3.0,1.6529000000000023,125.46350000000007,3593.0,1ta6,22.0,4.0,2.0,2.0,6.0,19.0,9.0,7.0,5.0,-12.446427590400356,-0.5054256410256409,33.1917
202.02423932200003,5.0,5.0,-2.1902000000000004,37.0955,221.0,1u0g,15.0,6.0,3.0,0.0,6.0,12.0,6.0,3.0,4.0,-8.389933817126579,-0.7933517241379305,29.881727586206893
230.019153942,6.0,5.0,-2.6211,42.10250000000001,336.0,1uj5,16.0,3.0,0.0,0.0,3.0,18.0,7.0,3.0,0.0,-4.158379144380948,-0.6869566666666664,28.83466666666667
425.1110665679999,8.0,3.0,3.1165000000000016,108.79640000000006,3131.0,1xbo,20.0,13.0,3.0,0.0,3.0,15.0,8.0,7.0,5.0,-8.228144162806768,-0.7376487179487174,32.59946153846153
193.08189793609,6.0,5.0,-3.9004999999999987,40.402600000000014,230.0,1uwu,3.0,5.0,5.0,3.0,1.0,4.0,10.0,8.0,4.0,-8.155563588128107,-0.4190103448275859,36.52669310344828
192.074621484,6.0,6.0,-3.1790999999999996,41.25140000000002,230.0,1uwt,3.0,5.0,5.0,3.0,1.0,4.0,10.0,8.0,4.0,-8.133221313962261,-0.3441586206896549,36.7213
446.16780857200007,7.0,2.0,2.30954,110.63340000000002,3351.0,1mu8,23.0,3.0,1.0,2.0,6.0,22.0,6.0,6.0,5.0,-12.268173375472275,-0.4735774999999999,32.9210025
372.195011388,3.0,4.0,3.8648400000000027,114.34520000000005,2831.0,1v2n,21.0,3.0,2.0,1.0,6.0,22.0,3.0,4.0,5.0,-8.046681267936838,-0.6659406249999997,29.287646874999997
419.17303504609,3.0,4.0,1.9599000000000004,111.35490000000001,2422.0,1r1h,15.0,15.0,4.0,1.0,1.0,18.0,9.0,5.0,6.0,-12.160239013850253,-0.40799999999999975,33.95274594594594
551.0799472040001,10.0,2.0,1.679499999999999,127.3034,4925.0,1sl3,23.0,2.0,1.0,2.0,5.0,19.0,7.0,5.0,4.0,-16.15837293654994,-0.5542435897435896,32.691546153846154
688.3704753600899,6.0,6.0,2.249600000000005,188.71869999999956,10680.0,1m0b,29.0,7.0,0.0,0.0,2.0,29.0,12.0,6.0,0.0,-12.016414876112902,-0.4949599999999998,28.72616399999999
724.240778992,8.0,6.0,2.984400000000001,175.9565999999997,10636.0,1w5w,30.0,10.0,0.0,0.0,2.0,32.0,12.0,6.0,0.0,-11.989931226958799,-0.5230396226415092,29.70056981132075
107.988114988,2.0,1.0,0.017699999999999994,21.745599999999996,28.0,1rql,10.0,4.0,0.0,0.0,3.0,8.0,6.0,4.0,1.0,-3.7447194782046482,-0.4984185185185183,31.945055555555555
216.003503878,5.0,5.0,-2.0979,37.645500000000006,272.0,2bet,12.0,15.0,4.0,0.0,2.0,10.0,5.0,4.0,7.0,-3.77525920052862,-0.8763807692307689,29.410784615384618
556.2016724639999,13.0,8.0,-2.8657999999999904,129.78909999999996,5166.0,1ur9,13.0,6.0,4.0,2.0,6.0,14.0,7.0,8.0,7.0,-7.8646503256860445,-0.46039999999999986,33.962286363636366
362.10546626409,1.0,4.0,3.3253000000000013,106.06729999999997,1677.0,1o5e,25.0,3.0,3.0,0.0,5.0,20.0,4.0,6.0,6.0,-7.830812544692796,-0.4713285714285714,30.634322857142863
473.242689852,6.0,3.0,3.911900000000003,136.04939999999993,4697.0,1qxl,18.0,7.0,5.0,0.0,5.0,16.0,11.0,7.0,8.0,-10.848619373975641,-0.4168173913043477,33.2776652173913
383.1877806480899,3.0,4.0,2.4965,105.42230000000002,2114.0,1o5g,25.0,3.0,1.0,0.0,2.0,25.0,5.0,3.0,3.0,-6.759228248818214,-0.43192249999999976,32.6738125
161.068807832,4.0,4.0,-2.553499999999999,35.5991,146.0,1uz1,3.0,5.0,5.0,3.0,1.0,3.0,10.0,8.0,4.0,-9.38659298080257,-0.43552399999999963,37.278432
148.06043422009,2.0,3.0,-1.4536999999999995,31.181699999999992,136.0,1xff,15.0,12.0,6.0,0.0,3.0,13.0,3.0,2.0,9.0,-6.575616531262342,-0.7679565217391301,31.01070434782609
337.0751469979999,6.0,4.0,0.6425999999999996,73.4032,1176.0,1v48,20.0,5.0,3.0,0.0,6.0,17.0,4.0,5.0,4.0,-10.626800851906324,-0.5327885714285712,30.381174285714287
432.146740868,6.0,4.0,0.4578900000000011,111.47630000000001,3050.0,1v2o,19.0,3.0,3.0,0.0,6.0,18.0,3.0,4.0,5.0,-6.453064142986821,-0.7419199999999997,28.98853
615.3773578881799,5.0,6.0,0.03270000000000928,172.31439999999955,7788.0,1sdv,31.0,7.0,0.0,0.0,2.0,31.0,12.0,6.0,0.0,-11.916923883067856,-0.5250425925925923,29.658507407407406
309.18088370008996,3.0,4.0,-0.184,81.85040000000004,1172.0,1txr,19.0,6.0,4.0,0.0,3.0,16.0,10.0,7.0,8.0,-10.557073294797744,-0.6282666666666663,32.39094166666667
432.146740868,6.0,4.0,0.4578900000000011,111.47630000000001,3050.0,1v2t,18.0,2.0,4.0,0.0,3.0,18.0,5.0,4.0,3.0,-6.4184781448677,-0.703023333333333,29.259169999999997
122.02702591609,2.0,3.0,-1.3886999999999998,28.1649,46.0,1ssq,10.0,8.0,3.0,0.0,0.0,13.0,6.0,4.0,5.0,-8.17878225031485,-0.6716142857142852,30.515528571428572
328.07424462399996,8.0,2.0,3.142520000000001,88.66850000000001,1273.0,1pxo,16.0,2.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,-11.857830244580787,-0.25232222222222184,33.92626388888888
467.09720174399996,6.0,2.0,2.1895,109.53940000000001,3323.0,1mue,19.0,2.0,1.0,2.0,5.0,19.0,7.0,5.0,4.0,-11.775091174694694,-0.5390135135135135,32.8405
400.14567824799997,4.0,4.0,1.8442999999999996,110.23720000000002,2202.0,1r1j,9.0,14.0,4.0,1.0,0.0,12.0,9.0,5.0,6.0,-11.775091174694694,-0.3706928571428569,36.370200000000004
161.058911844,3.0,2.0,0.5053000000000001,46.77609999999999,179.0,1s39,17.0,2.0,2.0,0.0,3.0,14.0,7.0,6.0,4.0,-10.494699869528311,-0.5010399999999999,30.20362
242.057053272,4.0,3.0,-0.27759999999999996,59.99079999999999,432.0,1uou,17.0,8.0,2.0,0.0,7.0,17.0,3.0,3.0,4.0,-10.494699869528311,-0.7101657894736837,29.36179736842105
530.1959183879998,16.0,11.0,-6.876599999999987,111.30840000000002,4086.0,1u33,19.0,11.0,7.0,2.0,2.0,14.0,11.0,7.0,9.0,-6.273207761992874,-0.4872609756097558,33.43104390243902
432.146740868,6.0,4.0,0.4578900000000011,111.47630000000001,3050.0,1v2r,18.0,6.0,4.0,0.0,4.0,19.0,3.0,3.0,4.0,-4.845189756113352,-0.8050766666666663,28.925196666666668
724.240778992,8.0,6.0,2.984400000000001,175.9565999999997,10550.0,1w5y,29.0,10.0,0.0,0.0,2.0,31.0,12.0,6.0,0.0,-11.561371274136594,-0.4726942307692304,30.059299999999993
294.13830768008995,5.0,4.0,-0.5347999999999995,85.02820000000001,853.0,1q65,18.0,2.0,3.0,0.0,3.0,14.0,9.0,8.0,4.0,-7.437146572965592,-0.466272222222222,30.62960555555555
445.211389724,6.0,3.0,3.1317000000000013,126.81540000000003,3815.0,1uml,18.0,6.0,4.0,0.0,4.0,14.0,11.0,6.0,7.0,-10.254664525528279,-0.3737999999999998,34.04790465116279
275.152143532,3.0,1.0,2.6201000000000008,76.24570000000004,828.0,1ro6,13.0,7.0,5.0,0.0,5.0,11.0,6.0,7.0,10.0,-8.800276948018068,-0.3791624999999998,36.207265625
308.05792586399997,6.0,2.0,2.3815999999999997,77.62080000000003,1135.0,1q5k,11.0,4.0,1.0,0.0,2.0,9.0,3.0,3.0,2.0,-10.114722368914254,-0.4129478260869563,33.122247826086955
581.14200866409,7.0,2.0,5.112900000000005,152.91389999999976,6645.0,1xkk,30.0,4.0,0.0,0.0,2.0,29.0,5.0,3.0,0.0,-11.617794900580755,-0.2704170212765956,32.662146808510634
724.240778992,8.0,6.0,2.984400000000001,175.9565999999997,10546.0,1w5x,30.0,10.0,0.0,0.0,2.0,33.0,12.0,6.0,0.0,-11.447487113689299,-0.545322222222222,29.69542222222222
432.15215850800007,7.0,2.0,2.00112,105.89640000000001,3070.0,1mu6,23.0,3.0,1.0,2.0,6.0,21.0,6.0,6.0,5.0,-11.418603336500995,-0.5097297297297296,33.24431081081081
